"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Ecuador","ECU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","17.8794270291957","21.2003967694218","20.8587969970429","19.8763903472036","21.3845449750497","21.7692436007338","13.7452017288896","15.8579276412089","14.0697054874681","16.885321483607","15.2034650540678","11.7580638489242","12.7512549183136","13.4171976934883","17.7641514136087","18.2671643725713","21.5744472922625","14.7818987579433","15.3466003187425","14.5122895286894","16.761081162761","16.9182367205708","14.9401765187569","22.0733583900547","26.7651379596052","19.7106356248442","18.7078718571261","18.3988186154771","19.16221989967","22.8104243719211","26.1431126874366","26.664406455992","29.4891829411643","26.3414418616034","25.6730662093552","27.8037906856025","27.6743898298581","27.0923641114702","27.2274757918135","24.3173041475601","25.8915234567354","25.7056604114131","25.0857995321645","25.5237500071784","24.0943897833485","25.3999043264808","24.848616305332","",
"Egypt, Arab Rep.","EGY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","20.8063089587872","24.4066088166416","22.5631025043148","21.3143219933889","22.1202477972871","22.0569286733091","28.0338664547283","27.6476294391494","22.8556128303332","20.2593956268222","25.9905145631068","27.3658424860854","26.3576517827627","31.6841203549061","34.9279011555556","35.4756305535586","31.6250278350515","23.9266281142857","22.2434419607843","18.7518298169137","17.7369398270026","18.9593597773138","18.895144213264","17.5838734195825","18.6106710342905","18.4079875956717","18.6480958083832","21.1122192458273","21.8422921077066","22.9767362797474","23.5552982008593","23.6235008375209","16.8398420648628","17.9503889441406","16.8687182554154","12.8782110228698","13.6832216190067","11.8849607981221","9.59346470804861","9.71004152210822","12.4765276949588","16.0827781063821","17.1724247319514","13.4533918343465","10.8540257387702","12.7540771437679","",
"Euro area","EMU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.2508251267791","23.3738932407263","23.1864102318404","23.642408789862","23.454856599947","22.3726688229067","20.5992548992063","20.258196350612","20.4485904787682","21.0147038265273","21.1860239119421","22.1634724672333","21.8406068463527","22.8554171622481","23.2309586755933","23.424743089829","22.6117516520288","21.8947424595178","21.3924636650297","21.5821533351898","22.5829581210812","22.3841682945067","22.9781375163819","23.232977099795","23.0867003121502","22.9450926831011","22.8512641196504","22.7243904551962","22.249117328172","23.2072969413774","23.1686708316561","23.9492320004496","24.6672794132152","23.3759779546168","21.1711482052729","21.7903859979384","22.5409630443611","22.1887412269829","22.3896489403061","23.0036756081065","23.6869884844898","24.1648167068208","24.7228371327233","25.2383406186234","25.5427122255024","24.3454971596064","26.5567126331752","24.9708924605449","",
"Eritrea","ERI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.475433649171","41.268903503718","54.393767130147","19.1063021244171","18.911646442314","35.1026268216127","6.29330167612995","17.3169998649886","15.8207194669292","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","25.0968415668704","22.5158225772892","22.9302797742048","23.5354849754755","22.5724095540934","20.480456656127","18.4851644659119","18.5596295643588","18.392810160917","20.0759385065203","20.8743935274388","21.7912177480976","21.6897899707308","22.835305464968","22.2977806383021","21.8050765738779","21.1978304250915","19.3437280279049","19.1889092562504","18.705030732349","21.3142474727056","20.9996285455055","22.0686885635769","22.7010502257492","22.2884250560485","22.3291522626879","22.0816587683373","22.9641686637306","23.6290828101703","22.8078776654459","22.123066771185","21.7157532606347","21.0138456182275","19.5605358727822","19.2242151132443","18.6433165682801","17.8554893433824","18.5169783163752","19.2536075492271","19.577920916415","21.0081906548042","21.9199980138122","22.1760328389854","22.3463794407745","22.9344685004264","21.089406844683","22.3462068153421","22.0942741093714","",
"Estonia","EST","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7709564067745","23.0575054206108","21.9847953251079","21.9550687887336","22.2689526965951","24.2738198996052","24.6089486298695","24.3547829550717","23.4418243914787","23.7555809958316","23.3608843502059","26.884385788823","27.4517154661218","27.5267072773978","27.8395893470891","26.8565762648898","26.4320351240227","28.7426864356989","28.900478296064","29.2759155017199","28.0188952392847","29.5179440924867","27.3949303560673","",
"Ethiopia","ETH","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5582758195662","30.9122556145166","28.3347635910272","31.4503317800952","29.5221595369335","30.9532040245138","30.590012549498","33.1630792376089","29.0304503786542","27.129107081382","25.0785653427702","21.561368738615","",
"European Union","EUU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","23.3493311815735","23.3497991677795","23.0398942115736","23.4484795367364","23.260344702516","22.2563388764553","20.4936383429709","20.1193553149699","20.4305024869088","21.1172445707498","21.2568101330929","22.2142831930685","21.9470682724747","22.9277069890914","23.2959316152412","23.351060913065","22.5182644771944","21.6954078252033","21.1713031666962","21.534364441571","22.5832645980329","22.2999551176883","22.847411491992","23.123402082159","22.9613411352333","22.9031003610693","22.8522508588639","22.6244315350502","22.2124332037918","22.9822417674706","23.0683162033342","23.9374212925007","24.6414554945634","23.5547254660786","21.3151648176268","21.9390097639828","22.6832286128515","22.3141457602332","22.5987402652712","23.2180613638275","23.8856408263853","24.2505654328601","24.7796424582799","25.2278406582451","25.6133210017527","24.6257208139057","26.6468839482509","25.3347054024869","",
"Fragile and conflict affected situations","FCS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","30.6418193778755","29.0049786793384","27.7661546516727","28.1615713749158","29.7510963291534","30.5035284085379","29.3655975032701","28.0410491617374","27.6894324337468","28.3325620352856","27.4184140121214","27.1469189233593","26.6778676235164","28.9685077776334","28.3913567331134","26.6808024747163","19.395118909288","16.974307262609","17.6723120442737","20.6448380075066","23.778610161511","23.2907513895312","26.4258935852388","27.6654327004987","29.1698040951502","31.2658461816291","31.9629666473217","30.9010491458002","28.0161264030583","29.5949196998151","28.6032818929075","28.7601170794845","30.0135952434434","28.2695568689917","23.8602356571137","23.8854134041917","22.8990580340577","21.4801313625242","20.3682657353572","20.6907231395589","20.8913292679789","21.2832874090174","23.2027699788895","23.4224178931891","23.7809334936081","25.0539490386985","24.6186521507699","24.4261745457692","",
"Fiji","FJI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","29.4644095831624","21.7006762483584","18.4788947080687","15.7372784532158","17.4605482849941","20.4065930208588","22.1479324723706","18.2997071177288","19.6663133286909","13.6546846357429","5.84623744397749","9.30439540189762","7.44709860898512","7.91687180276829","7.70445539698926","10.0081745751737","20.8926589999873","21.1180315659136","28.4559460673867","24.2061412155693","22.513961149643","17.269888346678","27.487740510393","24.3443268557209","15.5672508010452","16.6816761536025","2.69007211277828","6.08553863637238","8.42730561161598","14.5576433663574","14.0863148237261","15.7978182221777","15.8300811517045","17.9586425715435","15.0932004221859","18.9408185091677","17.5569964853657","14.7584672826047","12.5924918028985","5.9828733726187","1.63793783829156","3.88154666519252","11.9827410323041","",
"France","FRA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","25.3972361956146","25.160132414894","24.9533226211096","25.0323532735091","25.0398762176243","24.3533213996433","21.9950190165934","20.7957828992039","20.3883716955639","20.1755051185919","20.1936592561837","21.4700632218059","21.3797408142477","22.6868909897163","23.2157722397452","23.3273942538973","22.9607705892912","22.3786751149872","21.2372059859379","21.3533117895095","21.8752199817545","21.7625763480066","22.7988060048228","23.8563316570802","24.4938780481338","23.8386009528445","23.9404762643034","22.7523875694286","22.2383462168424","22.5524343676712","22.4640693861935","23.3077574035684","23.7487174153115","23.4409629272694","20.9719335759451","21.0861195111512","22.1153433560682","21.455713942165","21.3898218290107","21.4889405362569","22.2548692625756","22.0060756495683","22.752944566294","23.1569198436634","23.7696009751507","20.8478848524533","23.5692716739141","22.6382638077577","",
"Faroe Islands","FRO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9329332394937","38.9525169238592","40.456005424782","39.2768735183862","33.9429926216659","28.5132129920257","25.4892690136424","16.1137327405404","25.2247054840785","28.4592375811612","21.2435924492655","11.9557311266603","23.3444904114429","28.7759058101093","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","38.5849406546553","38.1802668369449","47.8312320340019","48.8423058571424","46.6515266197472","41.6312001858859","43.6814034176693","37.1269576789331","15.2922711406281","12.6756565432582","21.410559582839","22.2927742464585","24.2521288407919","28.7804495389449","19.3258235421189","17.4645026536799","29.1404323144488","32.6824883886484","35.5597313378901","41.4472853980946","25.2456243091448","32.311477101111","41.6571009292979","33.840138640312","34.7473824539948","32.7284319913956","32.121605685704","44.6280548218472","","40.061535309824","44.3913999860643","34.4775806459061","41.1585722703983","43.7611797512154","43.8902969800746","40.3059123459128","42.3866173701812","38.3779967327377","","","","","","","","",
"United Kingdom","GBR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","24.4621229827858","23.4577958801977","22.111734492729","22.9242458767363","20.0630866392019","19.3114249011386","20.6210309266121","21.7693108790608","22.1242878945567","21.2428252316399","19.6411480042688","18.3985837735992","18.2365420308145","18.8801229900319","19.1777177805489","18.6937584575324","17.4951106266819","17.7343995511548","17.9115777037207","17.6264019932966","16.3496153270307","15.6632129401407","14.6499578408125","14.4969397067822","16.6506791531442","15.5228534323987","15.7269338890894","16.2292917369583","17.4805289099435","15.9551397819471","16.5886991014274","16.5240216584058","16.3811417054504","16.1186112942871","15.4723844236668","15.9936384511215","15.2658064278965","14.9160651384004","13.7089979329487","11.9025830347078","13.410002436171","14.3024781713069","12.9149029058058","11.9135958463683","12.7009560485373","12.9240720172424","12.4845682487876","14.9906366956537","14.2538751305031","15.688148312009","14.7038527775218","17.459136378272","16.7298032962466","",
"Georgia","GEO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.97365584315792","15.8317360805241","20.4480423536261","10.3417460062997","18.6034005661323","19.0747067792527","16.3535171319032","20.9574479287273","19.0573082825596","11.5886885070681","11.0122190984081","2.93409850180887","0.6570041167702","10.7315006262522","10.0080448282782","14.4572263922374","15.4319865294027","15.2817214036279","14.472189472193","17.6974985450667","19.2461495023688","21.3445200498679","19.756626659536","11.3243569014579","8.61276759080739","19.8094619647359","",
"Ghana","GHA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","14.436898162386","8.76811682744505","11.4828184694115","5.40839812762626","8.25537920119132","6.3240548865864","5.70335692451739","5.55491550126661","4.25686434323346","6.74570096946714","8.03420629183088","6.92861967215038","7.57085790884719","9.96409803690273","11.4050986654097","10.5334042069127","11.8626017238105","6.93254444097578","12.8363530125772","19.0772684726225","17.6256053252835","18.0953098591549","10.410867657687","18.0316331753006","9.36319227106192","15.265862335031","21.0927220999351","18.7543227313659","21.1562882203583","22.8716914774714","19.2073105174027","17.4115362889624","6.74378205731545","4.34097386962774","11.0362033554831","4.87086082915232","3.8817620783489","5.26751918545763","15.1274611772221","18.2329052143334","21.10305219429","18.6351972692841","15.8596324381431","19.9978834313459","17.5906387876661","21.0755195168482","15.5944657106095","19.2380036892192","",
"Gibraltar","GIB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3388255486247","12.1805027241024","11.0141621780683","14.8885963755362","19.2097033999858","19.544104699435","19.756165094556","23.5702300115264","21.8702730634624","20.6654637392087","15.9957022110015","17.8580481283151","13.6094829461805","15.4379775752297","16.1091448391964","15.1343998372344","12.4970457261753","19.1854751718638","12.6272509740318","9.36235766045103","1.37003896689687","-3.68353525265396","4.27017771726321","-5.47926967371618","6.58489562895124","3.39274857616988","5.75906283220114","-7.77928924305452","-3.61214172195627","-7.38426206726634","-1.21942556119644","11.4234160211862","8.34352392023761","7.69905266858039","1.00491194261431","-0.562660859802263","2.25426092672218","",
"Gambia, The","GMB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","3.80552352488726","11.3828995808645","16.3549098751191","24.2896951578348","19.8679093472855","10.0414058537022","12.1370830468659","22.8807557813299","29.3500543620518","42.2974881469949","30.1147425804924","17.4571036965865","21.8536569196551","8.75105510571943","11.7037432065863","-0.158177872404451","-2.33921457185401","9.45310005775466","-3.31157965844651","7.53891013606952","","","","","","9.79337190099951","6.04996924387319","3.5817991915522","11.7469234967073","9.25175954682511","0.321282014437296","5.3078486389779","-0.353209991380803","6.28663672715035","15.7218659310808","5.58775467653721","11.4097483164872","18.8923575374895","19.9129072007007","18.6834283323969","15.6762381139238","15.3619506139171","21.928161804691","30.4261340534271","30.1215716704964","",
"Guinea-Bissau","GNB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","-15.0936341525327","-10.500211857042","-3.75403499210853","-13.967934266637","13.8301505136167","12.860127207335","14.6089482319474","6.9380969802628","14.476643367149","3.91571659061869","7.46895519012032","7.40686730796861","7.45111163881792","9.67265059958838","6.57022347277374","14.4420309306804","","","","0.919586896922909","5.78741264783595","6.45103002087439","7.87192557720888","2.69095307341904","4.05529601926083","9.01168921203202","9.56488878655933","4.99312169007404","-2.89311770902158","10.8607503010946","2.17783302216472","1.05438968397948","12.0046176820929","10.0890296964408","7.74704929158695","8.42085660799889","13.4258054276629","11.5527053112008","13.5655592525015","","","",
"Equatorial Guinea","GNQ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3595958888918","12.7361286145582","10.1005153009113","5.92891728120773","7.36995061227915","4.66127519649235","7.85271135478405","10.4801486752459","10.8150648017028","10.6842208231456","10.5699367073472","9.67380753948961","9.720664629465","10.1915845999933","6.67424590822014","9.82870703883855","10.2402097889131","",
"Grenada","GRD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","19.505520682218","17.4480309212259","16.1156718883994","13.9667724370772","10.5803098258388","9.66042823197528","8.60663166379529","7.54487637228219","8.91456818857564","9.86635680094484","7.66302992858743","8.47874641456548","9.18549402722017","10.1972875564513","12.3482922844666","11.4847210362924","11.0207797979889","10.8042327412913","11.1498281409307","9.78074714066667","10.1133794896687","12.0042800609122","11.7896018145724","12.4792217415699","9.97522184960353","13.7200804453513","14.3373541177689","15.6679902798352","13.8021067634893","14.3580389971663","14.455074545749","11.6047357007847","12.7991414663101","11.6471590114794","11.1288429000036","11.5585432623844","11.5997046198082","11.7710154603015","13.5751922075465","14.8239445642748","14.7843429555029","14.6662896344633","16.6716899411946","18.5329172846141","19.0503085813149","17.9725085947713","",
"Guam","GUM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","6.66809624144464","14.1219160215683","15.8344236601499","13.3116257085879","-2.94240769346381","-6.74349747244244","-11.7506743869891","3.97017879135723","5.72045245614069","","","","","","","12.9362866435572","17.3484752384818","10.358022736825","18.4848815970639","24.1855431407586","17.6056650862443","15.2466767863372","12.6907714414364","9.59245344886014","6.71541564183329","6.67718740305465","11.1780985434251","19.2898019244125","17.4754473139932","","","","","","","","","","","","","","","","","","",
"High income","HIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","22.6695528580754","23.2720372964521","23.3345703068401","23.9111507609922","24.0364096112515","23.0497036307542","22.8499640134873","21.5267616665031","20.7683508776963","22.0819395377232","21.2287753693985","20.7377719744954","21.2145457109482","22.2232290777312","21.874600474686","21.1584999647555","19.4404664641506","19.6329556710502","19.2875035351003","20.0978987342119","21.1853334487682","22.7983016178184","23.5396806454085","23.6918992597702","23.3179865336669","23.6559992706614","22.7834160174688","22.010002721781","21.7637884708886","22.4685935363589","22.9193249484219","23.7083364419095","23.2215646439602","21.6815666797075","19.6628901472581","20.8977333072461","21.7329894021828","22.2271942965679","22.2822547262182","22.8530164238886","22.919239808382","22.5285831699298","23.198491667772","23.3949514399158","23.6081761372149","22.7070213047936","23.844726046017","23.6766883208051","",
"Hong Kong SAR, China","HKG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7030030751778","31.4161171620656","31.9780511659929","31.6255941521679","31.0734031351075","33.165804594575","32.3057899681093","32.9408898770809","34.9776120007146","34.4167444929359","36.0229572153312","31.7309332729078","30.891865807468","29.7011051351653","26.7984114975549","25.5491717088387","25.2142312299062","24.8585789100752","25.4616417796271","26.6501787796092","25.7310777729923","24.0416524248707","25.971076793207","28.6136496597427","25.4988775880932","",
"Honduras","HND","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","16.0995650065978","8.95907473309609","11.4428750535191","15.3399195968829","13.9004177925009","13.3912807001174","8.29076396330411","5.66799291848436","2.73105604860865","2.62985199107105","4.38438238569652","6.79652200167447","5.7191205889582","9.2506462890553","12.9593107803337","8.82241132953202","13.7351290189479","13.8198339033632","12.6169999977851","20.055045689977","23.762892640733","21.9230346440327","20.4361587920484","23.5251662064499","23.9126823524933","26.690822017558","20.2223817970164","18.7884475072047","18.6937986491872","18.8090699710912","20.1841690598439","23.8846004030288","25.080643173072","23.9867921304706","21.4548026765019","18.859223710765","17.5472186844683","18.6987087346658","16.009021356632","12.6974100262328","14.711596300724","19.6753323793373","20.4205323077121","23.1589029925525","19.5805017451608","20.1139180165307","21.5584928876314","18.8154511981504","19.1012163146114","",
"Heavily indebted poor countries (HIPC)","HPC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6861821684908","17.4654467806678","16.7288561413207","16.7079012247533","15.3881683491363","17.6394739330283","18.6041357826876","16.6557698001375","17.1513189211109","20.1906966244058","18.8911373719979","19.6945836500876","20.208500366258","19.6562755411723","20.8691363431846","19.9668525375247","18.8409101639253","","",
"Croatia","HRV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4714321589798","16.8566401055658","15.594395190926","17.3622133321901","14.9751786548342","17.8084195614681","18.2638999201769","17.4735047497114","18.1113914820459","19.9468819131555","18.7971758804939","20.3020708945067","20.3231015043362","18.7995322984276","17.3972001494091","17.8446531403122","16.9325042986814","15.5149727993015","17.2030438224208","18.0000511428801","22.5203841945754","21.8766529230419","24.0785197240949","23.9107303029857","24.7636037433045","22.7238133831675","23.7943473068006","24.1685418221285","",
"Haiti","HTI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.82784212626","9.73208708960802","2.96781005447229","11.4075357268415","11.0654587038003","-4.55662291659701","-0.968544906331863","26.4340586864379","26.9159835856093","23.182984381365","25.7888310752893","26.572812435346","6.90343668070013","6.21281626431998","9.04927779250205","15.8182079429591","10.5834289386463","9.91501321361414","13.2394628162191","8.29424803277337","10.6538016555246","11.553458696335","24.1299716229977","18.4843891899105","14.2317339053967","13.7405925834265","11.6072182629655","12.3606103418687","12.4941604076094","15.7862507188328","12.0313772310969","15.721583421577","17.7218579557993","13.4006048011811","11.6020732199272","",
"Hungary","HUN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8782870750749","15.6968378591911","19.3348440215345","20.7515942299167","21.5032979008876","21.3454109449829","18.7096480198693","19.2514346029452","19.7735955584845","18.5437114414915","15.7857168720188","16.6964654893555","16.5738495329984","18.0811684122122","16.7646857431722","17.6981630134849","19.7790379525014","20.75141542214","20.9358783132687","21.0648953752172","24.4833480452486","24.540182580621","25.3318225143908","25.7378625233567","24.7126809062884","26.7384935901958","27.4461100478014","26.2936918823613","26.6101795038199","25.5584896080777","",
"IBRD only","IBD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.5957228082005","26.4617903637926","27.636271375451","28.6310968102024","27.5766623325347","29.2120158456048","30.3383392790018","29.8174595477178","28.6356347258809","29.3903866528237","30.4923670594691","31.5445732526594","31.5467816753425","29.8173165553603","29.5262217429189","29.5066391519772","28.5615937335083","27.9949188691723","28.7889557388805","28.9514541063917","29.7809147209668","31.3908581829335","33.53265922617","34.2321089141866","36.0258682348922","36.9236809177171","37.4494129109607","35.0537227580551","36.3802923804395","35.7100736217939","34.9451910006206","33.8470359990551","33.5732821692097","32.6443934989755","31.9336083823961","32.4667478055879","32.5999887494847","31.8604885562171","31.5910699801539","33.3438392617811","33.6229917937583","",
"IDA & IBRD total","IBT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.1470644064654","26.0291333664403","27.0695586405484","28.0367339672171","27.1066553773993","28.687010087415","29.7015219910171","29.2301992075791","28.0749634918177","28.8106618529074","29.8607686674592","30.8820405481736","30.9939085797992","29.3098138586351","29.0089083244999","29.0103824769581","28.1538906908483","27.6002553448786","28.383826019641","28.5625779032663","29.4018885244427","30.9732645742116","33.0587651020179","33.6130516167982","35.3754143945917","36.2144937996906","36.7141971193108","34.3558810939563","35.6764712963831","35.0239122940831","34.2412585844703","33.1891597011775","32.9828301681675","32.0442374013905","31.404179780161","31.9733245849816","32.1039875229275","31.4259104367625","31.1584684734734","32.8428323883007","33.1723429610837","",
"IDA total","IDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9156611616559","21.5929951025141","","","","","","","",
"IDA blend","IDB","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","20.1975678873526","15.5313205825706","23.915236915639","23.0560887741365","23.5270722375656","21.0267627036098","24.1022405169749","23.3160088804558","26.1862182125523","22.4536417723066","22.0730005134311","23.3004216565436","28.9981474546343","29.8716953233965","28.1384618646814","27.8080799259437","29.0309412324569","22.4224923294215","13.2018044083338","26.2868992080315","27.1997939280408","23.0174077823404","20.6840503559517","20.7642899490936","24.3384866318462","25.7771435861683","25.1791234447947","28.4524126141872","29.056376798112","32.7274229891993","33.2200730499749","31.9853697690242","31.1217666404599","30.6689094615552","30.123356488241","29.9227683225587","30.8783634328876","31.6805227972737","30.9027135076467","29.2246087315337","32.9391999233529","37.0335910822045","",
"IDA only","IDX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4371955906736","22.1207495920498","21.6115355183697","21.240599112426","21.4653392311047","22.1399992269946","22.07010104863","21.3184357963214","21.4482172788796","23.535170998924","23.4402848624825","24.3964822615139","25.6754972045492","25.4538783170715","25.8489856588592","25.3285443372177","25.0089925359805","","",
"Isle of Man","IMN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","13.0980930037309","15.9655980755254","15.4049813682117","15.0582567245161","15.7689874864086","14.5257561357733","15.8078741702797","15.805984915272","15.3547495082926","15.7955669494764","16.7983112916088","15.7885060289593","16.9825251034946","18.1568091313756","20.1444395874085","21.2135632354218","21.7599660966497","23.2468016207748","24.0830792774423","25.9510008907112","26.9673910930445","27.047935038253","27.550434015696","25.8895046456056","25.6375365035045","26.1190273121036","26.2598790266336","28.1114855742877","30.4709665422023","33.3325712421675","34.418022902624","36.3605321098447","37.0113890041279","36.2540826328161","35.617434813018","36.3058750409721","35.1317930940807","35.2612923136647","34.3046574870687","33.466025744283","32.4539241109125","31.7264147401491","31.7067531708775","31.4104922304857","29.7022005786718","28.507688200732","28.1814036439478","29.9474919873029","",
"Not classified","INX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0471704412532","27.3925010636406","23.9509103481875","18.8473835720136","15.4466127449814","17.143992872158","15.6246119550455","15.8022736514523","20.7113159251599","24.0592178365669","30.3377393013722","33.4369789330772","34.3861207133345","33.7609190010185","35.1815527411416","36.7361952499352","37.1119626535678","34.9863183587407","",
"Iran, Islamic Rep.","IRN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","39.9826549515227","36.2873570598175","24.9572241371609","28.7078637840757","22.2232641310272","","","","","","","","","18.4939663702145","23.2389380408155","","","35.7232321298895","35.4871054711412","35.2025898519446","40.174633854082","36.135149177245","29.4067192143464","36.7823173224675","37.93825045807","","","","","","","","","","","","","","","","","","","","","","","",
